2.2	0.007907054
2.21	0.00756593
2.22	0.007238075
2.23	0.006923042
2.24	0.006620397
2.25	0.006329715
2.26	0.006050587
2.27	0.005782611
2.28	0.005525398
2.29	0.00527857
2.3	0.00504176
2.31	0.004814611
2.32	0.004596776
2.33	0.00438792
2.34	0.004187715
2.35	0.003995846
2.36	0.003812005
2.37	0.003635895
2.38	0.003467227
2.39	0.003305723
2.4	0.003151112
2.41	0.003003131
2.42	0.002861527
2.43	0.002726054
2.44	0.002596476
2.45	0.002472563
2.46	0.002354092
2.47	0.00224085
2.48	0.002132629
2.49	0.002029228
2.5	0.001930454
2.51	0.001836121
2.52	0.001746049
2.53	0.001660063
2.54	0.001577995
2.55	0.001499685
2.56	0.001424976
2.57	0.001353719
2.58	0.001285767
2.59	0.001220982
2.6	0.001159229
2.61	0.00110038
2.62	0.001044309
2.63	0.000990897
2.64	0.000940029
2.65	0.000891594
2.66	0.000845485
2.67	0.000801601
2.68	0.000759842
2.69	0.000720115
2.7	0.000682328
2.71	0.000646395
2.72	0.000612232
2.73	0.000579758
2.74	0.000548897
2.75	0.000519575
2.76	0.000491721
2.77	0.000465267
2.78	0.000440148
2.79	0.000416302
2.8	0.000393669
2.81	0.000372192
2.82	0.000351817
2.83	0.00033249
2.84	0.000314163
2.85	0.000296786
2.86	0.000280314
2.87	0.000264704
2.88	0.000249912
2.89	0.000235901
2.9	0.00022263
2.91	0.000210064
2.92	0.000198167
2.93	0.000186907
2.94	0.000176251
2.95	0.00016617
2.96	0.000156634
2.97	0.000147615
2.98	0.000139089
2.99	0.000131028
3	0.00012341
3.01	0.000116211
3.02	0.000109411
3.03	0.000102988
3.04	9.69224E-05
3.05	9.1196E-05
3.06	8.57907E-05
3.07	8.06897E-05
3.08	7.58768E-05
3.09	7.13367E-05
3.1	6.70548E-05
